seed,local,quantile,model,lambda,d_model,er_loss,batch_size,no_epochs,rank_loss,sdfa_ce,avg_beam_dl_distance,avg_dl_distance,time,er_pred,er_target
15,TRUE,0.8,SDFA_suffix_model,0.1,32,TRUE,128,50,FALSE,TRUE,0.181283969,0.3710447,1.5446327,0,0
15,FALSE,0.8,SDFA_suffix_model,0.2,32,TRUE,128,50,FALSE,FALSE,0.183660229,0.371264247,1.269815939,0,0
15,TRUE,0.8,SDFA_suffix_model,0.2,32,TRUE,32,50,FALSE,FALSE,0.209554314,0.373171006,3.19734154,0,0
15,TRUE,0.8,SDFA_suffix_model,0.2,32,TRUE,64,50,FALSE,FALSE,0.202896708,0.370971531,2.086478251,0,0
15,TRUE,0.8,SDFA_suffix_model,0.2,32,TRUE,128,50,FALSE,FALSE,0.183704031,0.371548739,1.537475523,0,0
15,FALSE,0.8,SDFA_suffix_model,0.2,32,TRUE,128,50,FALSE,TRUE,0.183594526,0.371308049,1.268304406,0,0
15,TRUE,0.8,SDFA_suffix_model,0.2,32,TRUE,32,50,FALSE,TRUE,0.209727279,0.373620171,3.223444528,0,0
15,TRUE,0.8,SDFA_suffix_model,0.2,32,TRUE,64,50,FALSE,TRUE,0.205626947,0.370972985,2.092622351,0,0
15,TRUE,0.8,SDFA_suffix_model,0.2,32,TRUE,128,50,FALSE,TRUE,0.182014959,0.370993305,1.54601909,0,0
15,FALSE,0.8,SDFA_suffix_model,0.5,32,TRUE,128,50,FALSE,FALSE,0.198395783,0.382459677,1.271114105,0,0
